Match Flag,Title,RatID,Substance,Concentration,Condition,Age,RaterFN,Rater,DataFlag1,DataFlag2,Observation date,Media file,Total Hedonic (-MM),Total Aversive,?,cr,fe,ff,g,hs,ltp,mm,o,pd,pl,pp,start,tp,Run Date,DataFlag3,Obs Title,Date Assigned,Date Due,Randomizer,Notes,Intercept BLUP (RAW),Slope BLUP (RAW),[Model Intercept Estimate],[Age*Day b],MAC,ROC,BEC (mg/dL),Residual BEC (mg/dL),Max g.kg Last 10 Sessions,Drinking Level,TOTAL ETOH Swap Consumed (g/kg),Total ETOH Consumed Extreme Quartiles,Total Ethanol Consumed All Quartiles,Total ETOH Consumed Median Split,Max g/kg Last 10 Extreme Quartiles,Max g/kg Last 10 All Quartiles,Max g/kg Last 10 Median Split,Mean(ETOH Swap Consumed (g/kg)),BLUP,Estimate,MAC3,ROC3,1/Root(BEC),g/kg EtOH Consumed
1,18935,32,Ethanol,5,CTRL,Adolescent,TJ,TW,wk6,i,3/10/2019 14:32,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 6 - Mar 3 - Due Mar 8/18935.MP4,22,30,0,2,2,0,4,1,0,0,0,21,0,0,0,22,4/20/2018,,ABHV TR 18935 TW  wk6 i,3-Mar,10-Mar,69,,,,,,,,,,,,0,,,,,,,,,,,,,
3,18968,33,Water2,0,EtOH,Adult,TJ,TW,wk9,i,3/27/2019 21:12,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 9 - Mar 24 - Due Mar 31/18968.MP4,234,4,0,0,0,0,4,0,0,0,0,0,0,0,1,234,5/12/2018,,ABHV TR 18968 TW  wk9 i,22-Mar,31-Mar,40,,-1.0360736,-0.0088122,0.5939055,-0.03699,-1.6299791,0.02817777,9.9,-0.636498979,1.48911765,Low,12.69184963,Low,1st Q,Low,High,1st Q,Low,0.793240602,-1.019043599,Intercept,-1.471043599,0.001588077,0.317820863,0.533441295
3,18961,33,Water1,0,EtOH,Adult,Chase,CC,wk4,i,3/3/2019 22:47,/Users/admin/Downloads/18961.MP4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,5/5/2018,,ABHV TR 18961 CC  wk4 i,24-Feb,3-Mar,70,,-1.0360736,-0.0088122,0.5939055,-0.03699,-1.6299791,0.02817777,9.9,-0.636498979,1.48911765,Low,12.69184963,Low,1st Q,Low,High,1st Q,Low,0.793240602,-1.019043599,Intercept,-1.471043599,0.001588077,0.317820863,0.533441295
3,18965,33,Sucrose,0.34,EtOH,Adult,Chase,CC,wk5,i,3/10/2019 19:29,/Users/admin/Downloads/18965.MP4,90,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,5/9/2018,,ABHV TR 18965 CC  wk5 i,3-Mar,8-Mar,75,,-1.0360736,-0.0088122,0.5939055,-0.03699,-1.6299791,0.02817777,9.9,-0.636498979,1.48911765,Low,12.69184963,Low,1st Q,Low,High,1st Q,Low,0.793240602,-1.019043599,Intercept,-1.471043599,0.001588077,0.317820863,0.533441295
3,18966,33,Sucrose,3.4,EtOH,Adult,Chase,CC,wk2,i,2/17/2019 13:28,/Users/admin/Downloads/18966.MP4,111,2,0,0,0,0,2,0,0,0,0,0,0,0,1,111,5/10/2018,,ABHV TR 18966 CC  wk2 i,10-Feb,17-Feb,26,,-1.0360736,-0.0088122,0.5939055,-0.03699,-1.6299791,0.02817777,9.9,-0.636498979,1.48911765,Low,12.69184963,Low,1st Q,Low,High,1st Q,Low,0.793240602,-1.019043599,Intercept,-1.471043599,0.001588077,0.317820863,0.533441295
3,18967,33,Sucrose,34,EtOH,Adult,Chase,CC,wk5,i,3/10/2019 20:53,/Users/admin/Downloads/18967.MP4,194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,194,5/11/2018,,ABHV TR 18967 CC  wk5 i,3-Mar,8-Mar,81,,-1.0360736,-0.0088122,0.5939055,-0.03699,-1.6299791,0.02817777,9.9,-0.636498979,1.48911765,Low,12.69184963,Low,1st Q,Low,High,1st Q,Low,0.793240602,-1.019043599,Intercept,-1.471043599,0.001588077,0.317820863,0.533441295
3,18962,33,Ethanol,5,EtOH,Adult,TJ,TW,wk4,i,2/20/2019 21:01,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 4 - Feb 17 - Due Feb 24/18962.MP4,189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,189,5/6/2018,,ABHV TR 18962 TW  wk4 i,17-Feb,24-Feb,40,,-1.0360736,-0.0088122,0.5939055,-0.03699,-1.6299791,0.02817777,9.9,-0.636498979,1.48911765,Low,12.69184963,Low,1st Q,Low,High,1st Q,Low,0.793240602,-1.019043599,Intercept,-1.471043599,0.001588077,0.317820863,0.533441295
3,18963,33,Ethanol,20,EtOH,Adult,Chase,CC,wk4,i,2/27/2019 19:27,/Users/admin/Downloads/18963.MP4,126,11,0,0,0,0,11,0,0,0,0,0,0,0,5,126,5/7/2018,,ABHV TR 18963 CC  wk4 i,24-Feb,3-Mar,57,,-1.0360736,-0.0088122,0.5939055,-0.03699,-1.6299791,0.02817777,9.9,-0.636498979,1.48911765,Low,12.69184963,Low,1st Q,Low,High,1st Q,Low,0.793240602,-1.019043599,Intercept,-1.471043599,0.001588077,0.317820863,0.533441295
3,18964,33,Ethanol,40,EtOH,Adult,Chase,CC,wk6,i,3/23/2019 17:09,/Users/admin/Downloads/18964.MP4,86,11,0,0,0,0,11,0,0,0,0,0,0,0,1,86,5/8/2018,,ABHV TR 18964 CC  wk6 i,17-Mar,24-Mar,88,,-1.0360736,-0.0088122,0.5939055,-0.03699,-1.6299791,0.02817777,9.9,-0.636498979,1.48911765,Low,12.69184963,Low,1st Q,Low,High,1st Q,Low,0.793240602,-1.019043599,Intercept,-1.471043599,0.001588077,0.317820863,0.533441295
3,19000,34,Water2,0,EtOH,Adult,TJ,TW,wk9,i,3/30/2019 21:46,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 9 - Mar 24 - Due Mar 31/19000.MP4,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159,5/12/2018,,ABHV TR 19000 TW  wk9 i,22-Mar,31-Mar,58,,1.28736621,0.07959096,0.5939055,-0.03699,0.69346071,0.11658096,39.6,-17.56243468,6.69337678,Middle,54.77896833,High,4th Q,High,,3rd Q,High,3.423685521,1.481196301,Intercept,1.029196301,0.09963798,0.158910432,1.264063205
3,18993,34,Water1,0,EtOH,Adult,Joanne,JG,wk1,i,2/9/2019 21:18,C:/Users/BNEURO01/Downloads/18993.MP4,199,13,0,0,0,0,11,1,0,0,0,1,0,0,1,199,5/5/2018,,ABHV TR 18993 JG  wk1 i,3-Feb,10-Feb,2,,1.28736621,0.07959096,0.5939055,-0.03699,0.69346071,0.11658096,39.6,-17.56243468,6.69337678,Middle,54.77896833,High,4th Q,High,,3rd Q,High,3.423685521,1.481196301,Intercept,1.029196301,0.09963798,0.158910432,1.264063205
3,18997,34,Sucrose,34,EtOH,Adult,Jared,JR,wk2,i,2/16/2019 14:04,D:/Boris videos/021019/18997.MP4,283,3,0,0,0,0,3,0,0,0,1,0,0,0,1,283,5/9/2018,,ABHV TR 18997 JR  wk2 i,10-Feb,17-Feb,30,,1.28736621,0.07959096,0.5939055,-0.03699,0.69346071,0.11658096,39.6,-17.56243468,6.69337678,Middle,54.77896833,High,4th Q,High,,3rd Q,High,3.423685521,1.481196301,Intercept,1.029196301,0.09963798,0.158910432,1.264063205
3,18998,34,Sucrose,3.4,EtOH,Adult,Mykenzi,MA,wk2,i,2/19/2019 19:36,C:/Users/myken/Documents/K-State Homework/Cain Lab/BORIS/cache/2.10.19/18998.MP4,212,8,0,0,0,0,8,0,0,0,0,0,0,0,1,212,5/10/2018,,ABHV TR 18998 MA  wk2 i,10-Feb,17-Feb,16,,1.28736621,0.07959096,0.5939055,-0.03699,0.69346071,0.11658096,39.6,-17.56243468,6.69337678,Middle,54.77896833,High,4th Q,High,,3rd Q,High,3.423685521,1.481196301,Intercept,1.029196301,0.09963798,0.158910432,1.264063205
3,18999,34,Sucrose,0.34,EtOH,Adult,TJ,TW,wk8,i,3/23/2019 17:14,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 8 - Mar 17 - Due Mar 24/18999.MP4,224,1,0,0,0,0,1,0,0,0,1,0,0,0,1,224,5/11/2018,,ABHV TR 18999 TW  wk8 i,17-Mar,24-Mar,99,,1.28736621,0.07959096,0.5939055,-0.03699,0.69346071,0.11658096,39.6,-17.56243468,6.69337678,Middle,54.77896833,High,4th Q,High,,3rd Q,High,3.423685521,1.481196301,Intercept,1.029196301,0.09963798,0.158910432,1.264063205
3,18994,34,Ethanol,5,EtOH,Adult,Mykenzi,MA,wk3,i,2/23/2019 21:41,C:/Users/myken/Documents/K-State Homework/Cain Lab/BORIS/cache/2.17.19/18994.MP4,183,5,0,0,0,0,5,0,0,0,0,0,0,0,1,183,5/6/2018,,ABHV TR 18994 MA  wk3 i,17-Feb,24-Feb,40,,1.28736621,0.07959096,0.5939055,-0.03699,0.69346071,0.11658096,39.6,-17.56243468,6.69337678,Middle,54.77896833,High,4th Q,High,,3rd Q,High,3.423685521,1.481196301,Intercept,1.029196301,0.09963798,0.158910432,1.264063205
3,18995,34,Ethanol,20,EtOH,Adult,Mykenzi,MA,wk6,i,3/24/2019 17:28,C:/Users/myken/Documents/K-State Homework/Cain Lab/BORIS/cache/3.17.19/18995.MP4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,5/7/2018,,ABHV TR 18995 MA  wk6 i,17-Mar,24-Mar,95,,1.28736621,0.07959096,0.5939055,-0.03699,0.69346071,0.11658096,39.6,-17.56243468,6.69337678,Middle,54.77896833,High,4th Q,High,,3rd Q,High,3.423685521,1.481196301,Intercept,1.029196301,0.09963798,0.158910432,1.264063205
3,18996,34,Ethanol,40,EtOH,Adult,TJ,TW,wk7,i,3/14/2019 19:30,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 7 - Mar 8 - Due Mar 17/18996.MP4,285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,285,5/8/2018,,ABHV TR 18996 TW  wk7 i,10-Mar,17-Mar,87,,1.28736621,0.07959096,0.5939055,-0.03699,0.69346071,0.11658096,39.6,-17.56243468,6.69337678,Middle,54.77896833,High,4th Q,High,,3rd Q,High,3.423685521,1.481196301,Intercept,1.029196301,0.09963798,0.158910432,1.264063205
3,19032,35,Water2,0,EtOH,Adult,Mateo,MS,wk7,i,4/4/2019 22:07,C:/Users/Mateo/Google Drive/ABHV - Mateo/Week 7 - Mar 24 - Due Mar 31/19032.MP4,21,3,0,0,0,0,0,0,0,0,0,3,0,0,0,21,5/12/2018,,ABHV TR 19032 MS  wk7 i,22-Mar,31-Mar,77,,0.09692693,-0.0048514,0.5939055,-0.03699,-0.4969786,0.03213856,13.2,-12.21834333,3.24358163,Low,33.22871418,,2nd Q,Low,,2nd Q,Low,2.076794636,0.169617882,Intercept,-0.282382118,0.002820062,0.275240941,0.458348794
3,19025,35,Water1,0,EtOH,Adult,Chase,CC,wk6,i,3/24/2019 23:08,/Users/admin/Downloads/19025.MP4,40,3,0,0,0,0,1,0,0,0,0,2,0,0,3,40,5/5/2018,,ABHV TR 19025 CC  wk6 i,17-Mar,24-Mar,99,,0.09692693,-0.0048514,0.5939055,-0.03699,-0.4969786,0.03213856,13.2,-12.21834333,3.24358163,Low,33.22871418,,2nd Q,Low,,2nd Q,Low,2.076794636,0.169617882,Intercept,-0.282382118,0.002820062,0.275240941,0.458348794
3,19029,35,Sucrose,0.34,EtOH,Adult,TJ,TW,wk8,i,3/23/2019 14:46,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 8 - Mar 17 - Due Mar 24/19029.MP4,66,7,0,0,0,0,0,0,0,0,0,7,0,0,0,66,5/9/2018,,ABHV TR 19029 TW  wk8 i,17-Mar,24-Mar,97,,0.09692693,-0.0048514,0.5939055,-0.03699,-0.4969786,0.03213856,13.2,-12.21834333,3.24358163,Low,33.22871418,,2nd Q,Low,,2nd Q,Low,2.076794636,0.169617882,Intercept,-0.282382118,0.002820062,0.275240941,0.458348794
3,19030,35,Sucrose,3.4,EtOH,Adult,Joanne,JG,wk2,i,2/16/2019 23:01,C:/Users/BNEURO01/Downloads/19030.MP4,153,1,0,0,0,0,1,0,0,0,0,0,0,0,1,153,5/10/2018,,ABHV TR 19030 JG  wk2 i,10-Feb,17-Feb,35,,0.09692693,-0.0048514,0.5939055,-0.03699,-0.4969786,0.03213856,13.2,-12.21834333,3.24358163,Low,33.22871418,,2nd Q,Low,,2nd Q,Low,2.076794636,0.169617882,Intercept,-0.282382118,0.002820062,0.275240941,0.458348794
3,19031,35,Sucrose,34,EtOH,Adult,Chase,CC,wk2,i,2/19/2019 16:33,/Users/admin/Downloads/19031.MP4,104,1,0,0,0,0,1,0,0,0,0,0,0,0,1,104,5/11/2018,,ABHV TR 19031 CC  wk2 i,10-Feb,17-Feb,34,,0.09692693,-0.0048514,0.5939055,-0.03699,-0.4969786,0.03213856,13.2,-12.21834333,3.24358163,Low,33.22871418,,2nd Q,Low,,2nd Q,Low,2.076794636,0.169617882,Intercept,-0.282382118,0.002820062,0.275240941,0.458348794
3,19026,35,Ethanol,40,EtOH,Adult,TJ,TW,wk2,i,2/7/2019 18:42,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 2 - Feb 3 - Due Feb 10/19026.MP4,195,6,0,0,0,0,6,0,0,0,0,0,0,0,0,195,5/6/2018,,ABHV TR 19026 TW  wk2 i,2-Feb,10-Feb,25,,0.09692693,-0.0048514,0.5939055,-0.03699,-0.4969786,0.03213856,13.2,-12.21834333,3.24358163,Low,33.22871418,,2nd Q,Low,,2nd Q,Low,2.076794636,0.169617882,Intercept,-0.282382118,0.002820062,0.275240941,0.458348794
3,19027,35,Ethanol,20,EtOH,Adult,Mateo,MS,wk3,i,2/24/2019 21:15,C:/Users/Mateo/Google Drive/ABHV - Mateo/Week 3 - Feb 17 - Due Feb 24/19027.MP4,48,6,0,0,0,0,5,1,0,0,0,0,1,0,0,47,5/7/2018,,ABHV TR 19027 MS  wk3 i,17-Feb,24-Feb,33,,0.09692693,-0.0048514,0.5939055,-0.03699,-0.4969786,0.03213856,13.2,-12.21834333,3.24358163,Low,33.22871418,,2nd Q,Low,,2nd Q,Low,2.076794636,0.169617882,Intercept,-0.282382118,0.002820062,0.275240941,0.458348794
3,19028,35,Ethanol,5,EtOH,Adult,Chase,CC,wk3,i,2/24/2019 17:31,/Users/admin/Downloads/19028.MP4,21,11,0,0,0,0,3,0,0,0,0,8,0,0,1,21,5/8/2018,,ABHV TR 19028 CC  wk3 i,17-Feb,24-Feb,46,,0.09692693,-0.0048514,0.5939055,-0.03699,-0.4969786,0.03213856,13.2,-12.21834333,3.24358163,Low,33.22871418,,2nd Q,Low,,2nd Q,Low,2.076794636,0.169617882,Intercept,-0.282382118,0.002820062,0.275240941,0.458348794
3,19096,37,Water2,0,EtOH,Adult,Chase,CC,wk7,i,3/31/2019 14:50,/Users/admin/Downloads/19096.MP4,139,4,0,0,0,0,3,0,0,0,0,1,0,0,1,139,5/12/2018,,ABHV TR 19096 CC  wk7 i,22-Mar,31-Mar,31,,0.97098909,0.01056193,0.5939055,-0.03699,0.37708359,0.04755193,27.1,-11.87449292,4.85411697,Low,49.06776796,,3rd Q,High,,3rd Q,High,3.066735497,1.130748224,Intercept,0.678748224,0.01363144,0.192094688,0.947678571
3,19089,37,Water1,0,EtOH,Adult,Joanne,JG,wk1,i,2/9/2019 21:21,C:/Users/BNEURO01/Downloads/19089.MP4,156,6,0,0,0,0,6,0,0,0,0,0,0,0,1,156,5/5/2018,,ABHV TR 19089 JG  wk1 i,3-Feb,10-Feb,21,,0.97098909,0.01056193,0.5939055,-0.03699,0.37708359,0.04755193,27.1,-11.87449292,4.85411697,Low,49.06776796,,3rd Q,High,,3rd Q,High,3.066735497,1.130748224,Intercept,0.678748224,0.01363144,0.192094688,0.947678571
3,19090,37,Sucrose,0.34,EtOH,Adult,Mateo,MS,wk1,i,2/13/2019 23:01,C:/Users/Mateo/Downloads/19090.MP4,118,5,0,0,0,0,5,0,0,0,0,0,0,0,0,118,5/6/2018,,ABHV TR 19090 MS  wk1 i,3-Feb,10-Feb,6,,0.97098909,0.01056193,0.5939055,-0.03699,0.37708359,0.04755193,27.1,-11.87449292,4.85411697,Low,49.06776796,,3rd Q,High,,3rd Q,High,3.066735497,1.130748224,Intercept,0.678748224,0.01363144,0.192094688,0.947678571
3,19091,37,Sucrose,3.4,EtOH,Adult,TJ,TW,wk3,i,2/16/2019 21:01,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 3 - Feb 10 - Due Feb 17/19091.MP4,209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209,5/7/2018,,ABHV TR 19091 TW  wk3 i,10-Feb,17-Feb,31,,0.97098909,0.01056193,0.5939055,-0.03699,0.37708359,0.04755193,27.1,-11.87449292,4.85411697,Low,49.06776796,,3rd Q,High,,3rd Q,High,3.066735497,1.130748224,Intercept,0.678748224,0.01363144,0.192094688,0.947678571
3,19092,37,Sucrose,34,EtOH,Adult,TJ,TW,wk3,i,2/16/2019 21:35,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 3 - Feb 10 - Due Feb 17/19092.MP4,247,3,0,0,0,0,3,0,0,0,0,0,0,0,1,247,5/8/2018,,ABHV TR 19092 TW  wk3 i,10-Feb,17-Feb,32,,0.97098909,0.01056193,0.5939055,-0.03699,0.37708359,0.04755193,27.1,-11.87449292,4.85411697,Low,49.06776796,,3rd Q,High,,3rd Q,High,3.066735497,1.130748224,Intercept,0.678748224,0.01363144,0.192094688,0.947678571
3,19093,37,Ethanol,5,EtOH,Adult,Joanne,JG,wk4,i,3/2/2019 19:35,C:/Users/BNEURO01/Downloads/19093.MP4,229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,229,5/9/2018,,ABHV TR 19093 JG  wk4 i,24-Feb,3-Mar,56,,0.97098909,0.01056193,0.5939055,-0.03699,0.37708359,0.04755193,27.1,-11.87449292,4.85411697,Low,49.06776796,,3rd Q,High,,3rd Q,High,3.066735497,1.130748224,Intercept,0.678748224,0.01363144,0.192094688,0.947678571
3,19094,37,Ethanol,20,EtOH,Adult,TJ,TW,wk6,i,3/10/2019 15:07,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 6 - Mar 3 - Due Mar 8/19094.MP4,280,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280,5/10/2018,,ABHV TR 19094 TW  wk6 i,3-Mar,10-Mar,69,,0.97098909,0.01056193,0.5939055,-0.03699,0.37708359,0.04755193,27.1,-11.87449292,4.85411697,Low,49.06776796,,3rd Q,High,,3rd Q,High,3.066735497,1.130748224,Intercept,0.678748224,0.01363144,0.192094688,0.947678571
3,19095,37,Ethanol,40,EtOH,Adult,Jared,JR,wk3,i,2/22/2019 10:32,D:/Boris videos/021719/19095.MP4,183,6,0,0,0,0,6,0,0,0,0,0,0,0,1,183,5/11/2018,,ABHV TR 19095 JR  wk3 i,17-Feb,24-Feb,44,,0.97098909,0.01056193,0.5939055,-0.03699,0.37708359,0.04755193,27.1,-11.87449292,4.85411697,Low,49.06776796,,3rd Q,High,,3rd Q,High,3.066735497,1.130748224,Intercept,0.678748224,0.01363144,0.192094688,0.947678571
3,19128,38,Water2,0,EtOH,Adult,Joanne,JG,wk7,i,3/31/2019 17:26,C:/Users/BNEURO01/Downloads/19128.MP4,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,221,5/12/2018,,ABHV TR 19128 JG  wk7 i,22-Mar,31-Mar,68,,-1.4392988,-0.0217103,0.5939055,-0.03699,-2.0332043,0.01527966,9,4.886769335,0.69619565,Low,5.38692608,Low,1st Q,Low,High,1st Q,Low,0.33668288,-1.498773209,Intercept,-1.950773209,-0.005816669,0.333333333,0.407123596
3,19121,38,Water1,0,EtOH,Adult,Jared,JR,wk5,i,3/5/2019 21:35,D:/Boris videos/030319/19121.MP4,156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,5/5/2018,,ABHV TR 19121 JR  wk5 i,3-Mar,8-Mar,70,,-1.4392988,-0.0217103,0.5939055,-0.03699,-2.0332043,0.01527966,9,4.886769335,0.69619565,Low,5.38692608,Low,1st Q,Low,High,1st Q,Low,0.33668288,-1.498773209,Intercept,-1.950773209,-0.005816669,0.333333333,0.407123596
3,19122,38,Sucrose,0.34,EtOH,Adult,Joanne,JG,wk2,i,2/16/2019 23:02,C:/Users/BNEURO01/Downloads/19122.MP4,202,1,0,0,0,0,1,0,0,0,0,0,0,0,1,202,5/6/2018,,ABHV TR 19122 JG  wk2 i,10-Feb,17-Feb,31,,-1.4392988,-0.0217103,0.5939055,-0.03699,-2.0332043,0.01527966,9,4.886769335,0.69619565,Low,5.38692608,Low,1st Q,Low,High,1st Q,Low,0.33668288,-1.498773209,Intercept,-1.950773209,-0.005816669,0.333333333,0.407123596
3,19123,38,Sucrose,3.4,EtOH,Adult,TJ,TW,wk0,i,1/27/2019 17:36,C:/Users/Kiersten/Videos/TR Videos/19123.MP4,237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237,5/7/2018,,ABHV TR 19123 TW  wk0 i,27-Jan,28-Jan,6,,-1.4392988,-0.0217103,0.5939055,-0.03699,-2.0332043,0.01527966,9,4.886769335,0.69619565,Low,5.38692608,Low,1st Q,Low,High,1st Q,Low,0.33668288,-1.498773209,Intercept,-1.950773209,-0.005816669,0.333333333,0.407123596
3,19124,38,Sucrose,34,EtOH,Adult,Mykenzi,MA,wk1,i,2/17/2019 20:35,C:/Users/myken/Documents/K-State Homework/Cain Lab/BORIS/cache/19124.MP4,236,7,0,0,0,0,7,0,0,0,0,0,0,0,1,236,5/8/2018,,ABHV TR 19124 MA  wk1 i,3-Feb,10-Feb,10,,-1.4392988,-0.0217103,0.5939055,-0.03699,-2.0332043,0.01527966,9,4.886769335,0.69619565,Low,5.38692608,Low,1st Q,Low,High,1st Q,Low,0.33668288,-1.498773209,Intercept,-1.950773209,-0.005816669,0.333333333,0.407123596
3,19125,38,Ethanol,40,EtOH,Adult,TJ,TW,wk6,i,3/5/2019 21:14,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 6 - Mar 3 - Due Mar 8/19125.MP4,228,29,7,2,2,3,20,0,0,0,0,2,0,0,1,228,5/9/2018,,ABHV TR 19125 TW  wk6 i,3-Mar,10-Mar,64,,-1.4392988,-0.0217103,0.5939055,-0.03699,-2.0332043,0.01527966,9,4.886769335,0.69619565,Low,5.38692608,Low,1st Q,Low,High,1st Q,Low,0.33668288,-1.498773209,Intercept,-1.950773209,-0.005816669,0.333333333,0.407123596
3,19126,38,Ethanol,20,EtOH,Adult,TJ,TW,wk1,i,1/28/2019 18:47,C:/Users/Kiersten/Videos/TR Videos/19126.MP4,52,33,0,1,4,6,11,2,0,0,0,9,0,0,1,52,5/10/2018,,ABHV TR 19126 TW  wk1 i,28-Jan,3-Feb,8,,-1.4392988,-0.0217103,0.5939055,-0.03699,-2.0332043,0.01527966,9,4.886769335,0.69619565,Low,5.38692608,Low,1st Q,Low,High,1st Q,Low,0.33668288,-1.498773209,Intercept,-1.950773209,-0.005816669,0.333333333,0.407123596
3,19127,38,Ethanol,5,EtOH,Adult,Joanne,JG,wk6,i,3/24/2019 20:55,C:/Users/BNEURO01/Downloads/19127.MP4,33,19,0,0,2,2,0,0,0,0,0,15,0,0,1,33,5/11/2018,,ABHV TR 19127 JG  wk6 i,17-Mar,24-Mar,94,,-1.4392988,-0.0217103,0.5939055,-0.03699,-2.0332043,0.01527966,9,4.886769335,0.69619565,Low,5.38692608,Low,1st Q,Low,High,1st Q,Low,0.33668288,-1.498773209,Intercept,-1.950773209,-0.005816669,0.333333333,0.407123596
3,19160,39,Water2,0,EtOH,Adult,Mateo,MS,wk7,i,4/4/2019 21:15,C:/Users/Mateo/Google Drive/ABHV - Mateo/Week 7 - Mar 24 - Due Mar 31/19160.MP4,77,5,0,0,0,0,3,0,0,0,0,2,0,0,0,77,5/12/2018,,ABHV TR 19160 MS  wk7 i,22-Mar,31-Mar,17,,-1.3686998,-0.0093745,0.5939055,-0.03699,-1.9626053,0.0276155,11.1,4.946132538,1.23525,Low,6.662431971,Low,1st Q,Low,High,1st Q,Low,0.416401998,-1.396895987,Intercept,-1.848895987,0.006063712,0.300150113,0.501115619
3,19153,39,Water1,0,EtOH,Adult,Mateo,MS,wk1,i,2/11/2019 23:33,C:/Users/Mateo/Downloads/19153.MP4,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,5/5/2018,,ABHV TR 19153 MS  wk1 i,3-Feb,10-Feb,5,,-1.3686998,-0.0093745,0.5939055,-0.03699,-1.9626053,0.0276155,11.1,4.946132538,1.23525,Low,6.662431971,Low,1st Q,Low,High,1st Q,Low,0.416401998,-1.396895987,Intercept,-1.848895987,0.006063712,0.300150113,0.501115619
3,19154,39,Sucrose,34,EtOH,Adult,TJ,TW,wk3,i,2/14/2019 21:13,C:/Users/Kiersten/Google Drive/Grad/Lab/Projects/Phase I Projects - Running/Masters/Taste Reactivity/Scoring/ABHV - TJ/Week 3 - Feb 10 - Due Feb 17/19154.MP4,284,1,0,0,0,0,1,0,0,0,0,0,0,0,1,284,5/6/2018,,ABHV TR 19154 TW  wk3 i,10-Feb,17-Feb,30,,-1.3686998,-0.0093745,0.5939055,-0.03699,-1.9626053,0.0276155,11.1,4.946132538,1.23525,Low,6.662431971,Low,1st Q,Low,High,1st Q,Low,0.416401998,-1.396895987,Intercept,-1.848895987,0.006063712,0.300150113,0.501115619
3,19155,39,Sucrose,3.4,EtOH,Adult,Mateo,MS,wk1,i,2/13/2019 22:07,C:/Users/Mateo/Downloads/19155.MP4,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,5/7/2018,,ABHV TR 19155 MS  wk1 i,3-Feb,10-Feb,10,,-1.3686998,-0.0093745,0.5939055,-0.03699,-1.9626053,0.0276155,11.1,4.946132538,1.23525,Low,6.662431971,Low,1st Q,Low,High,1st Q,Low,0.416401998,-1.396895987,Intercept,-1.848895987,0.006063712,0.300150113,0.501115619
3,19156,39,Sucrose,0.34,EtOH,Adult,TJ,TW,wk1,i,1/31/2019 19:56,C:/Users/Kiersten/Videos/TR Videos/19156.MP4,267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,267,5/8/2018,,ABHV TR 19156 TW  wk1 i,28-Jan,3-Feb,15,,-1.3686998,-0.0093745,0.5939055,-0.03699,-1.9626053,0.0276155,11.1,4.946132538,1.23525,Low,6.662431971,Low,1st Q,Low,High,1st Q,Low,0.416401998,-1.396895987,Intercept,-1.848895987,0.006063712,0.300150113,0.501115619
